file,agent_type,reassurance_type,reassurance_delivery_style,sequence,turn_index,confidence,accuracy,toc_turn,condition
2026-05-27T08-57-02__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep3.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,5,86.0,1,5,nonjtc / miscalibrated
2026-05-27T09-06-14__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_2__rep5.json,nonjtc,miscalibrated,process_focused,sequence_2,1,18.0,1,4,nonjtc / miscalibrated
2026-05-27T09-06-14__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_2__rep5.json,nonjtc,miscalibrated,process_focused,sequence_2,2,28.0,1,4,nonjtc / miscalibrated
2026-05-27T09-06-14__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_2__rep5.json,nonjtc,miscalibrated,process_focused,sequence_2,3,60.0,1,4,nonjtc / miscalibrated
2026-05-27T09-06-14__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_2__rep5.json,nonjtc,miscalibrated,process_focused,sequence_2,4,84.0,1,4,nonjtc / miscalibrated
2026-05-27T08-34-54__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_1__rep1.json,nonjtc,calibrated,brief_naturalistic,sequence_1,1,18.0,1,4,nonjtc / calibrated
2026-05-27T08-34-54__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_1__rep1.json,nonjtc,calibrated,brief_naturalistic,sequence_1,2,24.0,1,4,nonjtc / calibrated
2026-05-27T08-34-54__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_1__rep1.json,nonjtc,calibrated,brief_naturalistic,sequence_1,3,58.0,1,4,nonjtc / calibrated
2026-05-27T08-34-54__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_1__rep1.json,nonjtc,calibrated,brief_naturalistic,sequence_1,4,84.0,1,4,nonjtc / calibrated
2026-05-27T08-45-06__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep4.json,nonjtc,calibrated,process_focused,sequence_1,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-45-06__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep4.json,nonjtc,calibrated,process_focused,sequence_1,2,28.0,1,5,nonjtc / calibrated
2026-05-27T08-45-06__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep4.json,nonjtc,calibrated,process_focused,sequence_1,3,42.0,1,5,nonjtc / calibrated
2026-05-27T08-45-06__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep4.json,nonjtc,calibrated,process_focused,sequence_1,4,64.0,1,5,nonjtc / calibrated
2026-05-27T08-45-06__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_1__rep4.json,nonjtc,calibrated,process_focused,sequence_1,5,82.0,1,5,nonjtc / calibrated
2026-05-27T08-28-32__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_2__rep6.json,jtc,miscalibrated,warm_supportive,sequence_2,1,58.0,0,3,jtc / miscalibrated
2026-05-27T08-28-32__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_2__rep6.json,jtc,miscalibrated,warm_supportive,sequence_2,2,76.0,0,3,jtc / miscalibrated
2026-05-27T08-28-32__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_2__rep6.json,jtc,miscalibrated,warm_supportive,sequence_2,3,84.0,0,3,jtc / miscalibrated
2026-05-27T08-16-08__openai_gpt_5_4__jtc__calibrated__warm_supportive__sequence_1__rep5.json,jtc,calibrated,warm_supportive,sequence_1,1,58.0,1,3,jtc / calibrated
2026-05-27T08-16-08__openai_gpt_5_4__jtc__calibrated__warm_supportive__sequence_1__rep5.json,jtc,calibrated,warm_supportive,sequence_1,2,64.0,1,3,jtc / calibrated
2026-05-27T08-16-08__openai_gpt_5_4__jtc__calibrated__warm_supportive__sequence_1__rep5.json,jtc,calibrated,warm_supportive,sequence_1,3,86.0,1,3,jtc / calibrated
2026-05-27T08-36-00__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_1__rep6.json,nonjtc,calibrated,brief_naturalistic,sequence_1,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-36-00__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_1__rep6.json,nonjtc,calibrated,brief_naturalistic,sequence_1,2,24.0,1,5,nonjtc / calibrated
2026-05-27T08-36-00__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_1__rep6.json,nonjtc,calibrated,brief_naturalistic,sequence_1,3,58.0,1,5,nonjtc / calibrated
2026-05-27T08-36-00__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_1__rep6.json,nonjtc,calibrated,brief_naturalistic,sequence_1,4,76.0,1,5,nonjtc / calibrated
2026-05-27T08-36-00__openai_gpt_5_4__nonjtc__calibrated__brief_naturalistic__sequence_1__rep6.json,nonjtc,calibrated,brief_naturalistic,sequence_1,5,86.0,1,5,nonjtc / calibrated
2026-05-27T08-24-31__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_1__rep4.json,jtc,miscalibrated,brief_naturalistic,sequence_1,1,22.0,1,3,jtc / miscalibrated
2026-05-27T08-24-31__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_1__rep4.json,jtc,miscalibrated,brief_naturalistic,sequence_1,2,58.0,1,3,jtc / miscalibrated
2026-05-27T08-24-31__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_1__rep4.json,jtc,miscalibrated,brief_naturalistic,sequence_1,3,84.0,1,3,jtc / miscalibrated
2026-05-27T08-47-10__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep3.json,nonjtc,calibrated,process_focused,sequence_2,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-47-10__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep3.json,nonjtc,calibrated,process_focused,sequence_2,2,28.0,1,5,nonjtc / calibrated
2026-05-27T08-47-10__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep3.json,nonjtc,calibrated,process_focused,sequence_2,3,58.0,1,5,nonjtc / calibrated
2026-05-27T08-47-10__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep3.json,nonjtc,calibrated,process_focused,sequence_2,4,74.0,1,5,nonjtc / calibrated
2026-05-27T08-47-10__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep3.json,nonjtc,calibrated,process_focused,sequence_2,5,86.0,1,5,nonjtc / calibrated
2026-05-27T08-55-03__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep4.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,1,18.0,1,5,nonjtc / miscalibrated
2026-05-27T08-55-03__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep4.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,2,28.0,1,5,nonjtc / miscalibrated
2026-05-27T08-55-03__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep4.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,3,40.0,1,5,nonjtc / miscalibrated
2026-05-27T08-55-03__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep4.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,4,68.0,1,5,nonjtc / miscalibrated
2026-05-27T08-55-03__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep4.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,5,86.0,1,5,nonjtc / miscalibrated
2026-05-27T09-01-26__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_2__rep3.json,nonjtc,miscalibrated,warm_supportive,sequence_2,1,18.0,1,5,nonjtc / miscalibrated
2026-05-27T09-01-26__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_2__rep3.json,nonjtc,miscalibrated,warm_supportive,sequence_2,2,28.0,1,5,nonjtc / miscalibrated
2026-05-27T09-01-26__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_2__rep3.json,nonjtc,miscalibrated,warm_supportive,sequence_2,3,58.0,1,5,nonjtc / miscalibrated
2026-05-27T09-01-26__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_2__rep3.json,nonjtc,miscalibrated,warm_supportive,sequence_2,4,74.0,1,5,nonjtc / miscalibrated
2026-05-27T09-01-26__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_2__rep3.json,nonjtc,miscalibrated,warm_supportive,sequence_2,5,84.0,1,5,nonjtc / miscalibrated
2026-05-27T08-33-13__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_1__rep9.json,jtc,miscalibrated,confidence_focused,sequence_1,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-33-13__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_1__rep9.json,jtc,miscalibrated,confidence_focused,sequence_1,2,76.0,1,3,jtc / miscalibrated
2026-05-27T08-33-13__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_1__rep9.json,jtc,miscalibrated,confidence_focused,sequence_1,3,90.0,1,3,jtc / miscalibrated
2026-05-27T08-41-57__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep1.json,nonjtc,calibrated,warm_supportive,sequence_2,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-41-57__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep1.json,nonjtc,calibrated,warm_supportive,sequence_2,2,24.0,1,5,nonjtc / calibrated
2026-05-27T08-41-57__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep1.json,nonjtc,calibrated,warm_supportive,sequence_2,3,58.0,1,5,nonjtc / calibrated
2026-05-27T08-41-57__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep1.json,nonjtc,calibrated,warm_supportive,sequence_2,4,76.0,1,5,nonjtc / calibrated
2026-05-27T08-41-57__openai_gpt_5_4__nonjtc__calibrated__warm_supportive__sequence_2__rep1.json,nonjtc,calibrated,warm_supportive,sequence_2,5,86.0,1,5,nonjtc / calibrated
2026-05-27T08-25-14__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_1__rep10.json,jtc,miscalibrated,brief_naturalistic,sequence_1,1,58.0,1,2,jtc / miscalibrated
2026-05-27T08-25-14__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_1__rep10.json,jtc,miscalibrated,brief_naturalistic,sequence_1,2,84.0,1,2,jtc / miscalibrated
2026-05-27T08-56-38__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep1.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,1,18.0,1,5,nonjtc / miscalibrated
2026-05-27T08-56-38__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep1.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,2,28.0,1,5,nonjtc / miscalibrated
2026-05-27T08-56-38__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep1.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,3,58.0,1,5,nonjtc / miscalibrated
2026-05-27T08-56-38__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep1.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,4,74.0,1,5,nonjtc / miscalibrated
2026-05-27T08-56-38__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep1.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,5,86.0,1,5,nonjtc / miscalibrated
2026-05-27T08-19-13__openai_gpt_5_4__jtc__calibrated__process_focused__sequence_1__rep7.json,jtc,calibrated,process_focused,sequence_1,1,58.0,1,3,jtc / calibrated
2026-05-27T08-19-13__openai_gpt_5_4__jtc__calibrated__process_focused__sequence_1__rep7.json,jtc,calibrated,process_focused,sequence_1,2,62.0,1,3,jtc / calibrated
2026-05-27T08-19-13__openai_gpt_5_4__jtc__calibrated__process_focused__sequence_1__rep7.json,jtc,calibrated,process_focused,sequence_1,3,84.0,1,3,jtc / calibrated
2026-05-27T08-25-00__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_1__rep8.json,jtc,miscalibrated,brief_naturalistic,sequence_1,1,58.0,1,2,jtc / miscalibrated
2026-05-27T08-25-00__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_1__rep8.json,jtc,miscalibrated,brief_naturalistic,sequence_1,2,83.0,1,2,jtc / miscalibrated
2026-05-27T08-25-22__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_2__rep1.json,jtc,miscalibrated,brief_naturalistic,sequence_2,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-25-22__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_2__rep1.json,jtc,miscalibrated,brief_naturalistic,sequence_2,2,78.0,1,3,jtc / miscalibrated
2026-05-27T08-25-22__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_2__rep1.json,jtc,miscalibrated,brief_naturalistic,sequence_2,3,83.0,1,3,jtc / miscalibrated
2026-05-27T08-33-39__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_2__rep2.json,jtc,miscalibrated,confidence_focused,sequence_2,1,58.0,1,3,jtc / miscalibrated
2026-05-27T08-33-39__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_2__rep2.json,jtc,miscalibrated,confidence_focused,sequence_2,2,72.0,1,3,jtc / miscalibrated
2026-05-27T08-33-39__openai_gpt_5_4__jtc__miscalibrated__confidence_focused__sequence_2__rep2.json,jtc,miscalibrated,confidence_focused,sequence_2,3,83.0,1,3,jtc / miscalibrated
2026-05-27T08-57-54__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep7.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,1,18.0,1,5,nonjtc / miscalibrated
2026-05-27T08-57-54__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep7.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,2,28.0,1,5,nonjtc / miscalibrated
2026-05-27T08-57-54__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep7.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,3,58.0,1,5,nonjtc / miscalibrated
2026-05-27T08-57-54__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep7.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,4,72.0,1,5,nonjtc / miscalibrated
2026-05-27T08-57-54__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_2__rep7.json,nonjtc,miscalibrated,brief_naturalistic,sequence_2,5,84.0,1,5,nonjtc / miscalibrated
2026-05-27T08-48-12__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep7.json,nonjtc,calibrated,process_focused,sequence_2,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-48-12__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep7.json,nonjtc,calibrated,process_focused,sequence_2,2,24.0,1,5,nonjtc / calibrated
2026-05-27T08-48-12__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep7.json,nonjtc,calibrated,process_focused,sequence_2,3,58.0,1,5,nonjtc / calibrated
2026-05-27T08-48-12__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep7.json,nonjtc,calibrated,process_focused,sequence_2,4,72.0,1,5,nonjtc / calibrated
2026-05-27T08-48-12__openai_gpt_5_4__nonjtc__calibrated__process_focused__sequence_2__rep7.json,nonjtc,calibrated,process_focused,sequence_2,5,84.0,1,5,nonjtc / calibrated
2026-05-27T08-51-10__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep9.json,nonjtc,calibrated,confidence_focused,sequence_1,1,18.0,1,6,nonjtc / calibrated
2026-05-27T08-51-10__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep9.json,nonjtc,calibrated,confidence_focused,sequence_1,2,24.0,1,6,nonjtc / calibrated
2026-05-27T08-51-10__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep9.json,nonjtc,calibrated,confidence_focused,sequence_1,3,34.0,1,6,nonjtc / calibrated
2026-05-27T08-51-10__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep9.json,nonjtc,calibrated,confidence_focused,sequence_1,4,62.0,1,6,nonjtc / calibrated
2026-05-27T08-51-10__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep9.json,nonjtc,calibrated,confidence_focused,sequence_1,5,78.0,1,6,nonjtc / calibrated
2026-05-27T08-51-10__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep9.json,nonjtc,calibrated,confidence_focused,sequence_1,6,90.0,1,6,nonjtc / calibrated
2026-05-27T08-50-00__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep4.json,nonjtc,calibrated,confidence_focused,sequence_1,1,18.0,1,5,nonjtc / calibrated
2026-05-27T08-50-00__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep4.json,nonjtc,calibrated,confidence_focused,sequence_1,2,24.0,1,5,nonjtc / calibrated
2026-05-27T08-50-00__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep4.json,nonjtc,calibrated,confidence_focused,sequence_1,3,36.0,1,5,nonjtc / calibrated
2026-05-27T08-50-00__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep4.json,nonjtc,calibrated,confidence_focused,sequence_1,4,68.0,1,5,nonjtc / calibrated
2026-05-27T08-50-00__openai_gpt_5_4__nonjtc__calibrated__confidence_focused__sequence_1__rep4.json,nonjtc,calibrated,confidence_focused,sequence_1,5,84.0,1,5,nonjtc / calibrated
2026-05-27T09-04-11__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_1__rep5.json,nonjtc,miscalibrated,process_focused,sequence_1,1,18.0,1,4,nonjtc / miscalibrated
2026-05-27T09-04-11__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_1__rep5.json,nonjtc,miscalibrated,process_focused,sequence_1,2,32.0,1,4,nonjtc / miscalibrated
2026-05-27T09-04-11__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_1__rep5.json,nonjtc,miscalibrated,process_focused,sequence_1,3,41.0,1,4,nonjtc / miscalibrated
2026-05-27T09-04-11__openai_gpt_5_4__nonjtc__miscalibrated__process_focused__sequence_1__rep5.json,nonjtc,miscalibrated,process_focused,sequence_1,4,83.0,1,4,nonjtc / miscalibrated
2026-05-27T08-21-58__openai_gpt_5_4__jtc__calibrated__confidence_focused__sequence_1__rep6.json,jtc,calibrated,confidence_focused,sequence_1,1,58.0,1,3,jtc / calibrated
2026-05-27T08-21-58__openai_gpt_5_4__jtc__calibrated__confidence_focused__sequence_1__rep6.json,jtc,calibrated,confidence_focused,sequence_1,2,62.0,1,3,jtc / calibrated
2026-05-27T08-21-58__openai_gpt_5_4__jtc__calibrated__confidence_focused__sequence_1__rep6.json,jtc,calibrated,confidence_focused,sequence_1,3,84.0,1,3,jtc / calibrated
2026-05-27T08-26-09__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_2__rep8.json,jtc,miscalibrated,brief_naturalistic,sequence_2,1,61.0,0,2,jtc / miscalibrated
2026-05-27T08-26-09__openai_gpt_5_4__jtc__miscalibrated__brief_naturalistic__sequence_2__rep8.json,jtc,miscalibrated,brief_naturalistic,sequence_2,2,83.0,0,2,jtc / miscalibrated
2026-05-27T09-02-38__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_2__rep8.json,nonjtc,miscalibrated,warm_supportive,sequence_2,1,18.0,1,5,nonjtc / miscalibrated
2026-05-27T09-02-38__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_2__rep8.json,nonjtc,miscalibrated,warm_supportive,sequence_2,2,24.0,1,5,nonjtc / miscalibrated
2026-05-27T09-02-38__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_2__rep8.json,nonjtc,miscalibrated,warm_supportive,sequence_2,3,58.0,1,5,nonjtc / miscalibrated
2026-05-27T09-02-38__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_2__rep8.json,nonjtc,miscalibrated,warm_supportive,sequence_2,4,72.0,1,5,nonjtc / miscalibrated
2026-05-27T09-02-38__openai_gpt_5_4__nonjtc__miscalibrated__warm_supportive__sequence_2__rep8.json,nonjtc,miscalibrated,warm_supportive,sequence_2,5,86.0,1,5,nonjtc / miscalibrated
2026-05-27T08-56-10__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep9.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,1,18.0,1,5,nonjtc / miscalibrated
2026-05-27T08-56-10__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep9.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,2,28.0,1,5,nonjtc / miscalibrated
2026-05-27T08-56-10__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep9.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,3,40.0,1,5,nonjtc / miscalibrated
2026-05-27T08-56-10__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep9.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,4,72.0,1,5,nonjtc / miscalibrated
2026-05-27T08-56-10__openai_gpt_5_4__nonjtc__miscalibrated__brief_naturalistic__sequence_1__rep9.json,nonjtc,miscalibrated,brief_naturalistic,sequence_1,5,88.0,1,5,nonjtc / miscalibrated
2026-05-27T08-27-50__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_2__rep1.json,jtc,miscalibrated,warm_supportive,sequence_2,1,58.0,0,3,jtc / miscalibrated
2026-05-27T08-27-50__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_2__rep1.json,jtc,miscalibrated,warm_supportive,sequence_2,2,72.0,0,3,jtc / miscalibrated
2026-05-27T08-27-50__openai_gpt_5_4__jtc__miscalibrated__warm_supportive__sequence_2__rep1.json,jtc,miscalibrated,warm_supportive,sequence_2,3,84.0,0,3,jtc / miscalibrated
2026-05-27T08-16-58__openai_gpt_5_4__jtc__calibrated__warm_supportive__sequence_2__rep1.json,jtc,calibrated,warm_supportive,sequence_2,1,58.0,1,3,jtc / calibrated
2026-05-27T08-16-58__openai_gpt_5_4__jtc__calibrated__warm_supportive__sequence_2__rep1.json,jtc,calibrated,warm_supportive,sequence_2,2,68.0,1,3,jtc / calibrated
2026-05-27T08-16-58__openai_gpt_5_4__jtc__calibrated__warm_supportive__sequence_2__rep1.json,jtc,calibrated,warm_supportive,sequence_2,3,84.0,1,3,jtc / calibrated
